id,category_cluster
PG2920,"['Audio', 'Gameplay', 'spaCy_noun', 'Performance', 'Progression', 'Controls/UX', 'Cinematics', 'Graphics']"
PG2921,"['Audio', 'Multiplayer', 'Gameplay', 'spaCy_noun', 'Modding', 'Replayability', 'Performance', 'Controls/UX', 'Cinematics', 'Graphics']"
PG2922,"['Audio', 'Balance', 'Gameplay', 'DRM', 'spaCy_noun', 'Performance', 'Controls/UX', 'Customer Support', 'Graphics']"
PG2923,"['Audio', 'Gameplay', 'spaCy_noun', 'Replayability', 'Progression', 'Graphics']"
PG2924,"['Gameplay', 'spaCy_noun', 'Cinematics', 'Graphics']"
PG2925,"['Audio', 'Monetization', 'Gameplay', 'spaCy_noun', 'Controls/UX', 'Customer Support', 'Story', 'Graphics']"
PG2926,"['Gameplay', 'Platform', 'spaCy_noun', 'Controls/UX', 'Story', 'Graphics']"
PG2927,"['Audio', 'Balance', 'Multiplayer', 'Gameplay', 'DRM', 'spaCy_noun', 'Replayability', 'Progression', 'Business', 'Controls/UX', 'Story', 'Graphics']"
PG2928,"['Audio', 'Balance', 'Multiplayer', 'Gameplay', 'DRM', 'spaCy_noun', 'Replayability', 'Progression', 'Business', 'Controls/UX', 'Story', 'Graphics']"
PG2929,"['Management', 'Gameplay', 'spaCy_noun', 'Progression', 'Customer Support', 'Cinematics', 'Graphics']"
PG2930,"['Gameplay', 'spaCy_noun', 'Graphics', 'Controls/UX']"
PG2931,"['Audio', 'Gameplay', 'spaCy_noun', 'Monetization', 'Graphics']"
PG2932,"['Balance', 'Multiplayer', 'Gameplay', 'spaCy_noun', 'Progression', 'Customer Support', 'Story', 'Graphics']"
PG2933,"['Audio', 'Balance', 'Gameplay', 'spaCy_noun', 'Monetization']"
PG2934,"['Audio', 'Monetization', 'Gameplay', 'spaCy_noun', 'Controls/UX', 'Story']"
PG2935,"['Story', 'Gameplay', 'spaCy_noun', 'Progression', 'Controls/UX', 'Monetization']"
PG2936,"['Audio', 'Gameplay', 'spaCy_noun', 'Controls/UX', 'Monetization', 'Graphics']"
PG2937,"['Audio', 'Gameplay', 'DRM', 'spaCy_noun', 'Customer Support', 'Graphics']"
PG2938,"['Gameplay', 'spaCy_noun', 'Graphics', 'Controls/UX']"
PG2939,"['Audio', 'Balance', 'Story', 'Gameplay', 'spaCy_noun', 'Monetization', 'Graphics']"
PG2940,"['Audio', 'Balance', 'Multiplayer', 'Gameplay', 'spaCy_noun', 'Customer Support', 'Story', 'Cinematics', 'Graphics']"
PG2941,"['Audio', 'Gameplay', 'DRM', 'spaCy_noun', 'Monetization', 'Graphics']"
PG2942,"['Audio', 'Gameplay', 'Platform', 'spaCy_noun', 'Customer Support', 'Monetization', 'Cinematics', 'Graphics']"
PG2943,"['Audio', 'Gameplay', 'DRM', 'spaCy_noun', 'Modding', 'Performance', 'Monetization', 'Graphics']"
PG2944,"['Audio', 'Balance', 'Gameplay', 'spaCy_noun', 'Progression', 'Customer Support', 'Story', 'Cinematics', 'Graphics']"
PG2945,"['Audio', 'Multiplayer', 'Management', 'Story', 'Gameplay', 'spaCy_noun', 'Customer Support', 'Monetization', 'Graphics']"
PG2946,"['Audio', 'Monetization', 'Gameplay', 'spaCy_noun', 'Story', 'Cinematics', 'Graphics']"
PG2947,"['Audio', 'Monetization', 'Gameplay', 'spaCy_noun', 'Story', 'Graphics']"
PG2948,"['Audio', 'Gameplay', 'spaCy_noun', 'Controls/UX', 'Monetization', 'Graphics']"
PG2949,"['Audio', 'Gameplay', 'Platform', 'spaCy_noun', 'Monetization', 'Graphics']"
PG2950,"['Gameplay', 'spaCy_noun', 'Customer Support', 'Story', 'Cinematics']"
PG2951,"['Community', 'Audio', 'Story', 'Gameplay', 'spaCy_noun', 'AI', 'Progression', 'Controls/UX', 'Monetization', 'Graphics']"
PG2952,"['Audio', 'Gameplay', 'spaCy_noun', 'Controls/UX', 'Graphics']"
PG2953,"['Gameplay', 'spaCy_noun']"
PG2954,"['Audio', 'Gameplay', 'spaCy_noun', 'Modding', 'Controls/UX', 'Cinematics', 'Graphics']"
PG2955,"['Balance', 'Gameplay', 'Platform', 'spaCy_noun', 'Customer Support', 'Cinematics', 'Graphics']"
PG2956,"['Audio', 'Gameplay', 'spaCy_noun', 'Progression', 'Controls/UX', 'Graphics']"
PG2957,"['Audio', 'Gameplay', 'spaCy_noun', 'Controls/UX', 'Customer Support', 'Cinematics', 'Graphics']"
PG2958,"['Audio', 'Multiplayer', 'Gameplay', 'spaCy_noun', 'Controls/UX']"
PG2959,"['Gameplay', 'spaCy_noun', 'Customer Support', 'Innovation', 'Graphics']"
PG2960,"['Gameplay', 'Balance', 'spaCy_noun', 'Platform']"
PG2961,"['Audio', 'Monetization', 'Gameplay', 'DRM', 'spaCy_noun', 'Progression', 'Business', 'Controls/UX', 'Customer Support', 'Story', 'Cinematics', 'Graphics']"
PG2962,"['Audio', 'Gameplay', 'DRM', 'Platform', 'spaCy_noun', 'Progression', 'Controls/UX', 'Customer Support', 'Monetization', 'Graphics']"
PG2963,"['Audio', 'Balance', 'Gameplay', 'spaCy_noun', 'Customer Support', 'Graphics']"
PG2964,"['Audio', 'Balance', 'Gameplay', 'spaCy_noun', 'Customer Support', 'Monetization', 'Graphics']"
PG2965,"['Balance', 'Gameplay', 'Platform', 'spaCy_noun', 'Progression', 'Graphics']"
PG2966,"['Audio', 'Monetization', 'Gameplay', 'DRM', 'spaCy_noun', 'Innovation', 'Business', 'Controls/UX', 'Customer Support', 'Story', 'Graphics']"
PG2967,"['Audio', 'Gameplay', 'spaCy_noun', 'Progression', 'Controls/UX', 'Story', 'Graphics']"
PG2968,"['Audio', 'Balance', 'Gameplay', 'spaCy_noun', 'Controls/UX', 'Customer Support', 'Graphics']"
PG2969,"['Audio', 'Balance', 'Multiplayer', 'Story', 'Gameplay', 'spaCy_noun', 'Performance', 'Progression', 'Controls/UX', 'Customer Support', 'Monetization', 'Cinematics', 'Graphics']"
PG2970,"['Audio', 'Balance', 'Gameplay', 'Platform', 'spaCy_noun', 'Customer Support', 'Monetization', 'Graphics']"
PG2971,"['Audio', 'Gameplay', 'spaCy_noun', 'Customer Support', 'Story', 'Graphics']"
PG2972,"['Audio', 'Balance', 'Gameplay', 'Platform', 'spaCy_noun', 'Controls/UX', 'Story', 'Graphics']"
PG2973,"['Balance', 'Gameplay', 'spaCy_noun', 'Progression', 'Customer Support', 'Cinematics', 'Graphics']"
PG2974,"['Audio', 'Balance', 'Monetization', 'Story', 'Gameplay', 'Platform', 'spaCy_noun', 'Modding', 'Controls/UX', 'Customer Support', 'Innovation', 'Graphics']"
PG2975,"['Gameplay', 'spaCy_noun', 'Progression', 'Monetization', 'Graphics']"
PG2976,"['Audio', 'Gameplay', 'DRM', 'spaCy_noun', 'Graphics']"
PG2977,"['Balance', 'Gameplay', 'DRM', 'spaCy_noun', 'Modding', 'Innovation', 'Progression', 'Controls/UX', 'Customer Support', 'Monetization', 'Cinematics', 'Graphics']"
PG2978,"['Audio', 'Balance', 'Gameplay', 'Platform', 'spaCy_noun', 'Progression', 'Controls/UX', 'Customer Support', 'Graphics']"
PG2979,"['Balance', 'Gameplay', 'Platform', 'spaCy_noun', 'Innovation', 'Progression', 'Controls/UX', 'Customer Support', 'Story', 'Cinematics', 'Graphics']"
PG2980,"['Audio', 'Gameplay', 'spaCy_noun', 'Controls/UX', 'Customer Support', 'Story', 'Graphics']"
PG2981,"['Audio', 'Platform', 'spaCy_noun', 'Controls/UX', 'Graphics']"
PG2982,"['Balance', 'Gameplay', 'DRM', 'spaCy_noun', 'Business', 'Monetization']"
PG2983,"['Audio', 'Gameplay', 'spaCy_noun', 'Business', 'Customer Support', 'Story']"
PG2984,"['Gameplay', 'Platform', 'spaCy_noun', 'Progression', 'Customer Support', 'Graphics']"
PG2985,"['Audio', 'spaCy_noun', 'Graphics']"
PG2986,"['Audio', 'Balance', 'Multiplayer', 'Gameplay', 'DRM', 'Platform', 'spaCy_noun', 'Progression', 'Controls/UX', 'Graphics']"
PG2987,"['Gameplay', 'Platform', 'spaCy_noun', 'Graphics']"
PG2988,"['Gameplay', 'Platform', 'spaCy_noun', 'Graphics']"
PG2989,"['Audio', 'Balance', 'Gameplay', 'Platform', 'spaCy_noun', 'Progression', 'Controls/UX', 'Customer Support', 'Story', 'Graphics']"
PG2990,"['Audio', 'Gameplay', 'spaCy_noun', 'Innovation', 'Progression', 'Monetization', 'Graphics']"
PG2991,"['Gameplay', 'Platform', 'spaCy_noun', 'Progression', 'Graphics']"
PG2992,"['Audio', 'Balance', 'Monetization', 'Gameplay', 'spaCy_noun', 'Progression', 'Controls/UX', 'Customer Support', 'Story', 'Graphics']"
PG2993,"['Gameplay', 'spaCy_noun', 'Performance', 'Progression', 'Business', 'Controls/UX', 'Customer Support', 'Cinematics', 'Graphics']"
PG2994,"['Community', 'Audio', 'Monetization', 'Gameplay', 'DRM', 'spaCy_noun', 'Controls/UX', 'Story', 'Cinematics']"
PG2995,"['Audio', 'Balance', 'Story', 'Gameplay', 'spaCy_noun', 'Progression', 'Business', 'Controls/UX', 'Customer Support', 'Monetization', 'Cinematics', 'Graphics']"
PG2996,"['Audio', 'Story', 'Gameplay', 'DRM', 'spaCy_noun', 'Performance', 'Progression', 'Controls/UX', 'Customer Support', 'Monetization', 'Graphics']"
PG2997,"['Gameplay', 'DRM', 'spaCy_noun', 'Controls/UX', 'Graphics']"
PG2998,"['Customer Support', 'Gameplay', 'spaCy_noun', 'Graphics']"
PG2999,"['Audio', 'Multiplayer', 'Monetization', 'Gameplay', 'spaCy_noun', 'Replayability', 'Innovation', 'Performance', 'Progression', 'Controls/UX', 'Customer Support', 'Story', 'Cinematics', 'Graphics']"
PG3000,"['Audio', 'Gameplay', 'spaCy_noun', 'Business', 'Controls/UX']"
PG3001,"['Audio', 'Monetization', 'Gameplay', 'spaCy_noun', 'Controls/UX', 'Story', 'Graphics']"
PG3002,"['Audio', 'Gameplay', 'Platform', 'spaCy_noun', 'Progression', 'Graphics']"
PG3003,"['Audio', 'Balance', 'Gameplay', 'Platform', 'spaCy_noun', 'Customer Support', 'Story', 'Graphics']"
PG3004,"['Audio', 'Monetization', 'Gameplay', 'spaCy_noun', 'Controls/UX', 'Customer Support', 'Story', 'Graphics']"
PG3005,"['Audio', 'Multiplayer', 'Gameplay', 'spaCy_noun', 'Modding', 'Controls/UX', 'Monetization']"
PG3006,"['Audio', 'Gameplay', 'Platform', 'spaCy_noun', 'Progression', 'Controls/UX', 'Story', 'Graphics']"
PG3007,"['Gameplay', 'DRM', 'spaCy_noun', 'Performance', 'Controls/UX', 'Story']"
PG3008,"['Audio', 'Gameplay', 'spaCy_noun', 'Controls/UX', 'Story', 'Graphics']"
PG3009,"['Balance', 'Gameplay', 'spaCy_noun', 'Progression', 'Controls/UX']"
PG3010,"['Story', 'Gameplay', 'spaCy_noun']"
PG3011,"['Audio', 'Balance', 'Gameplay', 'Platform', 'spaCy_noun', 'Controls/UX', 'Story', 'Cinematics']"
PG3012,"['Audio', 'Gameplay', 'spaCy_noun', 'Progression', 'Monetization', 'Graphics']"
PG3013,"['Audio', 'Balance', 'Multiplayer', 'Monetization', 'Gameplay', 'spaCy_noun', 'Progression', 'Controls/UX', 'Customer Support', 'Story', 'Graphics']"
PG3014,"['Audio', 'Gameplay', 'spaCy_noun', 'Story', 'Graphics']"
PG3015,"['Audio', 'Balance', 'Management', 'Gameplay', 'DRM', 'spaCy_noun', 'Controls/UX', 'Customer Support', 'Monetization', 'Graphics']"
PG3016,"['Audio', 'Gameplay', 'spaCy_noun', 'Customer Support', 'Monetization', 'Graphics']"
PG3017,"['Audio', 'Gameplay', 'spaCy_noun', 'Business', 'Controls/UX', 'Customer Support', 'Story', 'Graphics']"
PG3018,"['Audio', 'Story', 'Gameplay', 'spaCy_noun', 'Progression', 'Monetization', 'Graphics']"
PG3019,"['Audio', 'Balance', 'Gameplay', 'spaCy_noun', 'Controls/UX', 'Customer Support', 'Story', 'Cinematics']"
PG3020,"['Audio', 'Multiplayer', 'Gameplay', 'DRM', 'Platform', 'spaCy_noun', 'Modding', 'Progression', 'Controls/UX', 'Story', 'Graphics']"
PG3021,"['Multiplayer', 'Gameplay', 'DRM', 'spaCy_noun', 'Progression', 'Controls/UX', 'Innovation', 'Cinematics', 'Graphics']"
PG3022,"['Audio', 'Balance', 'Multiplayer', 'Management', 'Gameplay', 'spaCy_noun', 'Controls/UX', 'Customer Support', 'Cinematics', 'Graphics']"
PG3023,"['Audio', 'Gameplay', 'DRM', 'spaCy_noun', 'Controls/UX', 'Customer Support', 'Monetization', 'Graphics']"
PG3024,"['Balance', 'Gameplay', 'Platform', 'spaCy_noun', 'Controls/UX', 'Story', 'Graphics']"
PG3025,"['Audio', 'Gameplay', 'spaCy_noun', 'Business', 'Controls/UX', 'Customer Support', 'Story', 'Cinematics', 'Graphics']"
PG3026,"['Audio', 'Balance', 'Monetization', 'Gameplay', 'spaCy_noun', 'Progression', 'Controls/UX', 'Customer Support', 'Story', 'Cinematics', 'Graphics']"
PG3027,"['Audio', 'Gameplay', 'spaCy_noun', 'Cinematics', 'Graphics']"
PG3028,"['Audio', 'Gameplay', 'spaCy_noun', 'Controls/UX', 'Monetization', 'Graphics']"
PG3029,"['Balance', 'Gameplay', 'Platform', 'spaCy_noun', 'Controls/UX', 'Story', 'Graphics']"
PG3030,"['Gameplay', 'spaCy_noun', 'Graphics']"
PG3031,"['Audio', 'Balance', 'Gameplay', 'spaCy_noun', 'Progression', 'Customer Support', 'Monetization', 'Cinematics']"
PG3032,"['Audio', 'Monetization', 'Gameplay', 'spaCy_noun', 'Innovation', 'Progression', 'Controls/UX', 'Customer Support', 'Story', 'Cinematics', 'Graphics']"
PG3033,"['Multiplayer', 'Monetization', 'Gameplay', 'spaCy_noun', 'Controls/UX', 'Story', 'Graphics']"
PG3034,"['Balance', 'Gameplay', 'spaCy_noun', 'Controls/UX', 'Customer Support', 'Graphics']"
PG3035,"['Audio', 'Gameplay', 'spaCy_noun', 'Controls/UX', 'Graphics']"
PG3036,"['Audio', 'Gameplay', 'spaCy_noun', 'Cinematics', 'Graphics']"
PG3037,"['Management', 'Gameplay', 'spaCy_noun', 'Controls/UX', 'Story', 'Cinematics', 'Graphics']"
PG3038,"['Balance', 'Gameplay', 'spaCy_noun', 'Controls/UX', 'Graphics']"
PG3039,"['Gameplay', 'spaCy_noun', 'Graphics', 'Monetization']"
PG3040,"['Gameplay', 'Audio', 'spaCy_noun', 'Graphics']"
PG3041,"['Audio', 'Gameplay', 'Platform', 'spaCy_noun', 'Customer Support', 'Monetization', 'Graphics']"
PG3042,"['Audio', 'Gameplay', 'spaCy_noun', 'Progression', 'Controls/UX', 'Story', 'Cinematics', 'Graphics']"
PG3043,"['Audio', 'Gameplay', 'spaCy_noun', 'Customer Support', 'Story']"
PG3044,"['Audio', 'Monetization', 'Gameplay', 'spaCy_noun', 'Controls/UX', 'Story', 'Cinematics', 'Graphics']"
PG3045,"['Balance', 'Story', 'Gameplay', 'Platform', 'spaCy_noun', 'Controls/UX', 'Customer Support', 'Monetization', 'Graphics']"
PG3046,"['Audio', 'Multiplayer', 'Monetization', 'Gameplay', 'spaCy_noun', 'Innovation', 'Progression', 'Controls/UX', 'Customer Support', 'Story', 'Cinematics']"
PG3047,"['Story', 'Gameplay', 'spaCy_noun', 'Controls/UX', 'Monetization', 'Graphics']"
PG3048,"['Community', 'Audio', 'Balance', 'Multiplayer', 'Story', 'Gameplay', 'DRM', 'spaCy_noun', 'Performance', 'Progression', 'Controls/UX', 'Customer Support', 'Monetization', 'Cinematics', 'Graphics']"
PG3049,"['Audio', 'Balance', 'Gameplay', 'spaCy_noun', 'Performance', 'Progression', 'Controls/UX', 'Customer Support', 'Monetization', 'Graphics']"
PG3050,"['Gameplay', 'Balance', 'spaCy_noun', 'Controls/UX']"
PG3051,"['Audio', 'Multiplayer', 'Gameplay', 'spaCy_noun', 'Customer Support', 'Graphics']"
PG3052,"['Story', 'Gameplay', 'Customer Support', 'spaCy_noun']"
PG3053,"['Audio', 'Balance', 'Gameplay', 'spaCy_noun', 'Progression', 'Customer Support', 'Story', 'Cinematics', 'Graphics']"
PG3054,"['Audio', 'Balance', 'Gameplay', 'spaCy_noun', 'Modding', 'Performance', 'Controls/UX', 'Customer Support']"
PG3055,"['Audio', 'Gameplay', 'spaCy_noun', 'Performance', 'Controls/UX']"
PG3056,"['Multiplayer', 'Gameplay', 'Customer Support', 'spaCy_noun']"
PG3057,"['Balance', 'Management', 'Gameplay', 'DRM', 'spaCy_noun', 'Modding', 'Progression', 'Controls/UX', 'Customer Support', 'Story', 'Cinematics', 'Graphics']"
PG3058,"['Audio', 'Story', 'Gameplay', 'DRM', 'spaCy_noun', 'Modding', 'Progression', 'Controls/UX', 'Customer Support', 'Monetization', 'Graphics']"
PG3059,"['Audio', 'Gameplay', 'spaCy_noun', 'Progression', 'Business', 'Customer Support', 'Monetization', 'Graphics']"
PG3060,"['Community', 'Audio', 'Gameplay', 'Platform', 'spaCy_noun', 'Modding', 'Performance', 'Progression', 'Customer Support', 'Story', 'Graphics']"
PG3061,"['Balance', 'Gameplay', 'DRM', 'spaCy_noun', 'Performance', 'Progression', 'Graphics']"
PG3062,"['Gameplay', 'DRM', 'spaCy_noun', 'Modding', 'Story', 'Graphics']"
PG3063,"['Audio', 'Balance', 'Gameplay', 'spaCy_noun', 'Modding', 'Controls/UX', 'Customer Support', 'Story', 'Graphics']"
PG3064,"['Monetization', 'Gameplay', 'spaCy_noun', 'Modding', 'Progression', 'Controls/UX', 'Story', 'Graphics']"
PG3065,"['Audio', 'Gameplay', 'spaCy_noun', 'Controls/UX', 'Graphics']"
PG3066,"['Audio', 'Balance', 'Management', 'Story', 'Gameplay', 'Platform', 'spaCy_noun', 'Performance', 'Progression', 'Controls/UX', 'Customer Support', 'Monetization', 'Graphics']"
PG3067,"['Balance', 'Gameplay', 'spaCy_noun', 'Controls/UX', 'Customer Support', 'Monetization', 'Graphics']"
PG3068,"['Community', 'Audio', 'Balance', 'Monetization', 'Gameplay', 'Platform', 'spaCy_noun', 'Modding', 'Innovation', 'Performance', 'Progression', 'Controls/UX', 'Customer Support', 'Story', 'Cinematics', 'Graphics']"
PG3069,"['Community', 'Audio', 'Balance', 'Monetization', 'Gameplay', 'spaCy_noun', 'AI', 'Progression', 'Controls/UX', 'Customer Support', 'Story', 'Graphics']"
PG3070,"['Community', 'Audio', 'Balance', 'Monetization', 'Gameplay', 'Platform', 'spaCy_noun', 'Modding', 'Performance', 'Progression', 'Controls/UX', 'Customer Support', 'Story', 'Graphics']"
PG3071,"['Monetization', 'Gameplay', 'spaCy_noun', 'Modding', 'Performance', 'Progression', 'Controls/UX', 'Customer Support', 'Innovation', 'Graphics']"
PG3072,"['Audio', 'Multiplayer', 'Gameplay', 'spaCy_noun', 'Progression']"
PG3073,"['Balance', 'Gameplay', 'spaCy_noun', 'Story', 'Graphics']"
PG3074,"['Audio', 'Story', 'Gameplay', 'spaCy_noun', 'Monetization', 'Graphics']"
PG3075,"['Gameplay', 'spaCy_noun', 'Progression', 'Story', 'Graphics']"
PG3076,"['Gameplay', 'Platform', 'spaCy_noun', 'Progression', 'Controls/UX', 'Story', 'Graphics']"
PG3077,"['Audio', 'Management', 'Story', 'Gameplay', 'spaCy_noun', 'Innovation', 'Controls/UX', 'Monetization', 'Graphics']"
PG3078,"['Audio', 'Balance', 'Gameplay', 'DRM', 'Platform', 'spaCy_noun', 'Progression', 'Customer Support', 'Story', 'Graphics']"
PG3079,"['Audio', 'Gameplay', 'spaCy_noun', 'Controls/UX', 'Story', 'Graphics']"
PG3080,"['Community', 'Audio', 'Gameplay', 'spaCy_noun', 'Performance', 'Controls/UX', 'Story', 'Graphics']"
PG3081,"['Gameplay', 'Platform', 'spaCy_noun', 'Customer Support', 'Graphics']"
PG3082,"['Audio', 'Gameplay', 'spaCy_noun', 'Performance', 'Controls/UX', 'Customer Support', 'Story', 'Graphics']"
PG3083,"['Management', 'Gameplay', 'spaCy_noun', 'Modding', 'Progression', 'Monetization', 'Graphics']"
PG3084,"['Community', 'Management', 'Gameplay', 'DRM', 'spaCy_noun', 'Story']"
PG3085,"['Audio', 'Multiplayer', 'Monetization', 'Gameplay', 'DRM', 'Platform', 'spaCy_noun', 'Controls/UX', 'Customer Support', 'Story', 'Graphics']"
PG3086,"['Balance', 'Gameplay', 'spaCy_noun', 'Story', 'Graphics']"
PG3087,"['Audio', 'Monetization', 'Gameplay', 'spaCy_noun', 'Innovation', 'Progression', 'Customer Support', 'Story', 'Graphics']"
PG3088,"['Balance', 'Gameplay', 'spaCy_noun', 'Modding', 'Progression', 'Customer Support', 'Story', 'Graphics']"
PG3089,"['Gameplay', 'spaCy_noun', 'Progression', 'Controls/UX', 'Story', 'Graphics']"
PG3090,"['Audio', 'Balance', 'Gameplay', 'spaCy_noun', 'Performance', 'Story', 'Graphics']"
PG3091,"['Audio', 'Monetization', 'Gameplay', 'spaCy_noun', 'Modding', 'Innovation', 'Progression', 'Controls/UX', 'Story', 'Graphics']"
PG3092,"['Audio', 'Management', 'Gameplay', 'Platform', 'spaCy_noun', 'Controls/UX', 'Story', 'Graphics']"
PG3093,"['Audio', 'Balance', 'Gameplay', 'spaCy_noun', 'Replayability', 'Customer Support', 'Graphics']"
PG3094,"['Balance', 'spaCy_noun', 'Graphics']"
PG3095,"['Community', 'Audio', 'Gameplay', 'spaCy_noun', 'Modding', 'AI', 'Progression', 'Innovation', 'Graphics']"
PG3096,"['Customer Support', 'Community', 'Balance', 'spaCy_noun']"
PG3097,"['Balance', 'Management', 'Gameplay', 'DRM', 'spaCy_noun', 'AI', 'Progression', 'Controls/UX', 'Customer Support', 'Story', 'Graphics']"
PG3098,"['Audio', 'Balance', 'Gameplay', 'spaCy_noun', 'Modding', 'Controls/UX', 'Customer Support', 'Story', 'Graphics']"
PG3099,"['Balance', 'Monetization', 'Gameplay', 'spaCy_noun', 'Modding', 'Customer Support', 'Story', 'Graphics']"
PG3100,"['Audio', 'Multiplayer', 'Gameplay', 'DRM', 'spaCy_noun', 'Monetization', 'Graphics']"
PG3101,"['Audio', 'Gameplay', 'spaCy_noun', 'Customer Support', 'Graphics']"
PG3102,"['Audio', 'Gameplay', 'spaCy_noun', 'Performance', 'Controls/UX']"
PG3103,"['Audio', 'Monetization', 'Gameplay', 'spaCy_noun', 'Story', 'Graphics']"
PG3104,"['Audio', 'Balance', 'Monetization', 'Gameplay', 'DRM', 'Platform', 'spaCy_noun', 'Modding', 'Innovation', 'Progression', 'Controls/UX', 'Story', 'Graphics']"
PG3105,"['Audio', 'Gameplay', 'DRM', 'spaCy_noun', 'Graphics']"
PG3106,"['Community', 'Audio', 'Monetization', 'Gameplay', 'DRM', 'spaCy_noun', 'Modding', 'Innovation', 'Progression', 'Controls/UX', 'Story']"
PG3107,"['Community', 'Audio', 'Multiplayer', 'Monetization', 'Gameplay', 'DRM', 'Platform', 'spaCy_noun', 'Modding', 'Innovation', 'Performance', 'Progression', 'Controls/UX', 'Customer Support', 'Story', 'Graphics']"
PG3108,"['Audio', 'Balance', 'Gameplay', 'spaCy_noun', 'Progression', 'Graphics']"
PG3109,"['spaCy_noun', 'Progression', 'Controls/UX', 'Customer Support', 'Monetization', 'Graphics']"
PG3110,"['Audio', 'Balance', 'Multiplayer', 'Gameplay', 'spaCy_noun', 'Controls/UX', 'Story']"
PG3111,"['Audio', 'Gameplay', 'spaCy_noun', 'Modding', 'Performance', 'Progression', 'Controls/UX', 'Customer Support', 'Graphics']"
PG3112,"['Balance', 'Gameplay', 'spaCy_noun', 'Modding', 'Progression', 'Customer Support', 'Story', 'Graphics']"
